ts	imei	mwra	p.android.packageinstaller	p.android.settings	p.android.documentsui	p.android.chrome	p.android.gm	p.system	p.android.externalstorage	p.android.vending	p.process.gapps	p.google	p.browser.provider	p.android.defcontainer	p.dogalize	p.olauncher	p.simulator	p.inputmethod.latin	p.android.gms	p.notifier	p.katana	p.gms.persistent
2018-05-08 16:44:00	359043379931766718	0.00000	13.11282	13.39949	9.47825	7.89051	13.00152	12.30086	9.60857	0.02648	61.78776	53.40770	32.30595	60.68461	57.82747	90.56335	38.90275	99.42304	18.69136	40.22845	64.25156	7.80126
2018-05-08 16:45:00	8630330696303481826	0.00000	12.47242	8.56558	9.70607	11.94078	11.75014	13.46381	14.45611	0.03566	46.94896	43.66207	32.27433	54.53573	47.78580	64.86583	97.38128	14.99101	48.94319	76.65570	68.04922	72.12303
2018-05-08 16:46:00	8630330696303481537	1.00000	12.10337	11.56211	9.03001	5.74782	11.00893	5.72068	16.69714	0.00024	39.40420	53.78437	41.42923	53.55372	36.46080	79.98398	56.68787	2.95857	69.89409	1.14265	38.53416	10.26041
2018-05-08 16:47:00	8630330696303481313	0.00000	9.52330	7.16818	7.79806	11.92214	16.54632	10.22540	12.82187	0.00027	48.33976	53.30166	70.09567	55.90205	21.57172	77.83685	55.32918	14.57461	78.42119	21.23624	95.82686	58.74747
2018-05-08 16:48:00	3590433799317661651	1.00000	9.06574	12.49975	12.64975	7.25126	13.47387	8.62738	7.89544	0.00031	67.33931	61.89735	44.17618	45.73079	19.03398	11.02965	2.79062	40.30089	77.47537	66.78764	8.80877	93.07040
2018-05-08 16:49:00	863033069630348198	1.00000	10.44325	13.89098	9.55280	8.57936	10.99501	10.21615	12.25649	0.04622	52.14087	78.12905	35.52742	35.19085	22.31852	4.73486	35.32683	70.69325	3.01618	63.04430	86.11547	82.16298
2018-05-08 16:50:00	3590433799317662436	1.00000	10.62340	12.69230	9.47709	9.45513	12.71583	9.41306	11.98261	0.00692	52.13957	50.64280	32.01164	47.43521	33.82407	27.50111	24.53262	96.67490	11.96189	88.49151	38.10451	48.18511
2018-05-08 16:51:00	8630330696303481966	1.00000	9.21993	14.60834	14.55850	12.43337	13.46546	10.77230	12.43549	0.00281	47.06158	39.03839	37.23828	71.19327	3.69122	16.07317	48.47191	85.49264	9.05803	60.66161	67.41543	23.97744
2018-05-08 16:52:00	3590433799317661560	1.00000	8.18734	14.49487	14.50054	10.85757	10.64795	9.40458	8.96955	0.00010	31.76959	37.31292	31.73875	45.45542	52.96995	78.19613	42.28340	51.32429	68.83968	95.70857	76.04767	69.73254
2018-05-08 16:53:00	359043379931766858	0.00000	15.61839	10.97837	8.59084	16.88718	12.45528	11.19327	8.94012	0.00015	70.14838	48.07493	42.91771	52.52409	28.94365	13.55111	66.61539	30.60001	80.87503	59.62186	30.70197	22.15022
2018-05-08 16:54:00	359043379931766841	1.00000	10.51964	13.02897	10.50010	5.02457	10.73060	8.28124	5.03541	0.00563	39.50941	6.24034	52.28870	29.90151	73.89132	93.93477	84.22612	61.41913	50.25326	35.44715	23.10845	76.58827
2018-05-08 16:55:00	8630330696303481750	1.00000	11.76383	14.61325	9.20396	8.86804	11.30541	9.06928	12.98991	0.00159	49.44535	39.74227	53.26199	44.80096	17.98486	48.94281	12.90613	57.26575	61.80668	75.41218	97.36464	7.69295
2018-05-08 16:56:00	863033069630348107	1.00000	11.07318	14.32821	8.42401	11.50636	11.80676	8.89525	12.91146	0.00256	62.06637	58.94543	53.51252	66.27286	24.74871	67.37902	65.41177	27.67466	4.54715	5.04901	88.92926	60.61259
2018-05-08 16:57:00	359043379931766890	0.00000	15.37366	7.74389	9.51435	10.50066	13.21538	12.94210	11.66296	0.00184	51.03284	39.60267	43.50939	38.68482	46.91438	58.09855	5.33214	69.36683	58.47572	95.59023	2.00174	27.01290
2018-05-08 16:58:00	863033069630348453	0.00000	10.77920	7.51680	7.15929	9.59316	13.57916	9.98775	16.04606	0.00070	37.78272	67.11934	41.21527	25.50235	81.51715	29.19612	21.24263	9.20630	5.42788	8.16773	24.03153	98.58512
2018-05-08 16:59:00	8630330696303482105	0.00000	12.57886	8.77931	8.22796	11.77431	15.43678	12.49869	17.20069	0.00026	70.48999	45.25772	15.17643	21.45093	9.89695	49.66620	64.30039	76.27238	25.23077	54.02668	18.68077	44.05839
2018-05-08 17:00:00	359043379931766775	1.00000	13.54675	13.68840	8.74835	8.06018	12.70846	5.48783	15.21526	0.00561	65.69290	28.25894	50.76083	55.50780	28.37751	52.19385	29.34981	29.67620	43.67337	50.12050	60.53732	73.78413
2018-05-08 17:01:00	359043379931766569	1.00000	9.41271	11.84630	13.38306	9.26981	10.13992	6.93396	9.39458	0.00032	48.49146	40.20075	47.33596	46.02830	52.73576	12.28402	2.93561	9.28721	12.70031	51.67647	45.57271	51.01525
2018-05-08 17:02:00	359043379931766304	1.00000	12.18810	13.28136	10.79908	6.34017	14.95607	10.52908	7.87644	0.00016	52.85953	54.98458	42.85848	45.81601	0.98275	37.64233	13.00747	73.41662	67.59287	26.76344	48.11896	16.55279
2018-05-08 17:03:00	8630330696303481362	1.00000	10.26848	8.75381	15.89880	11.14456	14.31274	4.55344	10.72478	0.00010	47.66814	29.12695	38.23761	59.25549	6.09050	65.74140	90.74206	33.84823	64.70623	11.05114	56.91161	78.44117
2018-05-08 17:04:00	3590433799317661297	0.00000	15.29290	11.33988	7.14200	9.40927	12.36240	5.37192	14.69329	0.07005	64.07822	36.42702	46.40868	42.54870	98.54385	0.65728	80.74282	96.27056	15.57006	12.87374	28.43602	96.93715
2018-05-08 17:05:00	3590433799317661297	0.00000	12.20759	9.11020	8.66765	9.89137	13.98346	11.67584	12.42259	0.02436	61.68548	52.06218	56.80690	51.03729	99.72625	94.56160	98.01336	94.27606	89.74140	32.21170	51.75345	91.02878
2018-05-08 17:06:00	8630330696303481578	0.00000	13.18837	11.41928	3.34123	10.38160	15.43731	6.47733	11.46908	0.00172	65.24842	23.95552	11.96995	33.16350	95.51281	68.08767	27.98723	35.61079	56.22821	75.55284	48.25316	75.50851
2018-05-08 17:07:00	863033069630348263	1.00000	9.23030	14.30232	10.74250	8.61783	12.95154	11.11777	8.32160	0.00958	48.45647	34.48597	62.77945	43.73258	34.76894	4.87037	75.50681	71.09527	71.04103	52.10108	86.48111	8.18622
2018-05-08 17:08:00	3590433799317662352	0.00000	13.44967	8.45990	9.12360	11.31558	11.13020	12.70804	14.76851	0.00202	58.54202	35.02610	54.43240	47.71126	89.51931	39.93491	92.85336	87.24934	12.26614	45.15297	65.60101	12.35209
2018-05-08 17:09:00	3590433799317662170	1.00000	14.45091	12.89682	12.33350	9.57605	12.88346	9.68869	14.59635	0.01656	68.14357	49.05669	32.38358	36.65812	46.99404	94.94447	94.33720	85.55794	79.79619	36.68535	4.98197	37.78302
2018-05-08 17:10:00	3590433799317661107	1.00000	9.43138	15.61552	11.40332	5.83517	16.66555	10.26608	7.75672	0.15256	38.38737	43.22166	53.75435	47.36460	73.52846	5.03314	41.39376	12.70553	81.22794	86.96673	44.83315	9.44513
2018-05-08 17:11:00	8630330696303481099	0.00000	11.76230	9.27620	12.86119	11.11189	13.83148	12.12653	15.51382	0.04218	59.91049	37.48508	60.41100	64.65730	6.43942	37.65249	36.53387	86.65970	98.18799	46.63281	12.65717	79.46946
2018-05-08 17:12:00	3590433799317661545	1.00000	12.13472	15.37088	11.38429	11.14234	11.71249	12.77501	10.24358	1.31799	47.36236	26.88100	31.92170	60.22636	23.47933	27.99922	1.31031	3.99446	43.60124	97.46285	97.67735	49.35779
2018-05-08 17:13:00	863033069630348636	1.00000	6.15542	12.54691	10.68847	9.78036	13.69721	10.20191	10.26875	0.00175	37.67362	46.42527	72.83501	39.98872	62.74954	74.09102	83.32598	15.81697	11.88047	62.27079	42.51351	76.53079
2018-05-08 17:14:00	3590433799317661784	1.00000	9.55144	15.42882	13.52634	9.08908	11.68664	9.64471	9.44432	0.00004	57.55994	39.16613	19.18116	39.99402	4.05435	66.34198	15.42005	29.57563	15.13348	86.86850	50.40621	83.75148
2018-05-08 17:15:00	863033069630348180	1.00000	11.59082	8.43857	6.28849	10.57906	14.64568	9.09424	12.44954	0.00259	40.20797	54.30152	31.65603	55.93927	77.66432	99.75513	64.54735	21.71471	87.61507	34.39204	33.92145	81.78063
2018-05-08 17:16:00	8630330696303481560	1.00000	12.03482	11.11337	9.54709	7.23575	13.94954	11.99954	10.05328	0.03492	40.23659	9.63923	58.49301	61.75585	29.33794	74.61231	69.38856	20.19324	51.94172	37.32015	92.63313	45.03211
2018-05-08 17:17:00	359043379931766494	1.00000	11.34613	12.45947	9.98725	13.26875	12.69613	10.55146	11.75025	0.00048	55.68785	59.10470	43.97483	45.60358	29.02595	10.35654	14.41853	35.40041	3.63362	18.13757	48.56455	73.48672
2018-05-08 17:18:00	359043379931766262	1.00000	11.89640	12.15017	9.69951	8.70805	13.03244	11.09254	11.18713	0.01450	32.80633	43.66995	56.11155	47.88777	96.31540	97.39455	93.50952	78.29546	68.90729	45.89922	83.39528	4.04998
2018-05-08 17:19:00	3590433799317661164	0.00000	10.72932	14.76510	9.56700	9.32917	10.93734	6.47792	15.22526	0.00042	55.09829	39.25306	18.51535	38.91418	61.14699	91.36232	24.46193	79.41882	50.31870	26.57443	51.77037	89.57618
2018-05-08 17:20:00	863033069630348958	1.00000	11.36546	15.79944	11.86798	6.25680	11.85950	7.54363	14.56423	0.00669	34.92725	54.02457	32.81814	64.64334	29.49374	63.97822	23.25468	71.79483	12.80211	72.62223	71.78478	17.09486
2018-05-08 17:21:00	359043379931766965	1.00000	7.14064	10.55114	11.54582	8.31529	12.71298	7.68944	9.90629	0.00007	60.31554	57.12621	59.21743	40.74034	4.52307	16.17526	96.01461	57.24514	78.93560	60.30500	11.23110	4.50119
2018-05-08 17:22:00	3590433799317661487	0.00000	12.22869	9.62163	7.45424	7.51402	13.21033	11.04558	13.12486	0.01167	21.87562	48.28628	48.40817	22.11743	2.59347	1.92891	63.55763	50.88864	10.64730	30.28146	1.66718	24.78607
2018-05-08 17:23:00	8630330696303481016	1.00000	11.70545	11.58913	17.11110	13.22568	14.60041	6.80631	10.14851	0.00004	53.08296	40.95727	31.87087	63.50069	92.51654	95.98953	33.22965	76.47751	13.87061	48.99454	99.66500	29.56249
2018-05-08 17:24:00	3590433799317661818	1.00000	8.15722	11.29531	16.53037	9.52407	14.16803	7.50228	13.48794	0.00003	41.11691	34.95838	46.03868	26.32039	11.66383	35.84843	10.12465	53.92415	50.26852	89.94869	1.47811	61.11365
2018-05-08 17:25:00	863033069630348313	1.00000	8.42494	12.94952	8.52596	8.05549	13.28701	12.87208	10.34940	0.08836	54.85181	62.35426	48.60828	49.78114	91.75350	52.00460	31.26979	52.26952	17.08141	34.74844	41.23904	42.78789
2018-05-08 17:26:00	359043379931766411	1.00000	9.39137	12.88174	15.37417	6.20139	10.00971	7.37955	9.85852	0.00002	44.49277	51.14488	50.21570	67.12266	42.77635	17.93088	7.73502	62.59647	11.08141	47.27922	95.92492	59.42308
2018-05-08 17:27:00	359043379931766957	1.00000	10.17952	14.49392	14.30210	10.07243	12.90626	9.78063	10.83996	0.00011	68.81433	12.94186	57.54533	44.02107	81.82678	54.71568	75.05623	75.85456	5.82694	81.83584	69.14449	79.10693
2018-05-08 17:28:00	8630330696303481388	1.00000	7.15079	12.51572	15.53211	9.84840	10.59827	6.86024	9.50150	0.00083	65.26824	62.58704	60.97211	31.68781	95.89197	6.90256	67.30932	68.35282	58.87810	4.81518	73.94817	1.37623
2018-05-08 17:29:00	8630330696303481073	1.00000	16.09499	14.63208	8.37844	7.46199	11.64169	6.72723	14.61422	0.00009	41.85582	46.33983	44.59522	43.43559	86.87309	32.66194	45.91889	29.15306	86.53718	55.45203	64.49958	66.52607
2018-05-08 17:30:00	3590433799317662113	1.00000	9.51490	14.44671	13.06201	7.29733	9.84029	9.86260	10.44061	0.00011	51.83309	42.57149	42.68472	39.34852	71.46821	88.85697	31.47476	67.43552	94.61977	34.69034	82.56052	44.83900
2018-05-08 17:31:00	8630330696303481123	1.00000	12.53404	13.84427	6.86243	11.08738	11.44296	10.34024	10.92005	0.00078	19.69565	47.39161	67.30612	32.78743	46.52001	61.98057	20.91097	53.18652	67.61160	85.41235	61.15502	8.99362
2018-05-08 17:32:00	3590433799317662261	0.00000	13.92741	9.62340	10.90054	7.32383	14.25887	9.22144	17.84930	0.01557	53.52148	30.79950	46.28069	36.10007	98.45012	98.35777	1.74491	8.19593	43.75144	33.88955	63.48979	12.84306
2018-05-08 17:33:00	8630330696303481263	0.00000	11.40109	9.08908	8.96218	7.90726	16.07197	11.70505	14.75933	0.00554	47.09287	19.72093	60.32732	53.52154	19.08555	31.44095	92.77989	91.34722	55.39809	97.94592	50.26312	10.71428
2018-05-08 17:34:00	8630330696303481297	1.00000	20.03105	11.14549	12.86310	10.88770	15.20441	8.32905	14.72375	3.81144	46.87312	45.05897	50.13446	46.68630	98.76410	94.52514	39.14164	52.00746	57.68716	51.49656	92.31014	62.93599
2018-05-08 17:35:00	863033069630348511	1.00000	6.99866	11.28633	12.77418	11.74693	10.73506	7.06182	8.09334	0.00304	52.44415	46.75544	57.65047	56.36559	49.76025	40.93459	16.37436	30.36259	27.76181	96.18687	28.40039	26.61111
2018-05-08 17:36:00	8630330696303481321	0.00000	13.98796	8.15117	9.28890	14.31340	13.39090	14.37808	14.52337	0.00006	43.04727	37.75203	44.24143	49.89995	14.34494	2.65335	25.02092	17.71013	53.90045	11.95839	40.57795	95.06651
2018-05-08 17:37:00	8630330696303481446	1.00000	12.22466	12.19808	15.12731	5.53981	11.45676	5.07320	8.21976	0.00005	41.10729	37.16717	49.89164	47.62307	9.50392	99.34004	58.28451	84.29022	10.76991	89.83645	4.89618	22.87785
2018-05-08 17:38:00	8630330696303481644	1.00000	11.32529	15.82929	11.04642	8.15703	11.36868	9.27033	12.39122	0.00982	53.53148	37.94728	42.03581	60.27757	47.24053	5.85108	40.71114	59.77640	86.23251	82.69370	75.20159	78.10099
2018-05-08 17:39:00	359043379931766072	1.00000	15.27106	11.26235	9.79477	10.43018	13.55229	8.51573	12.56591	0.01079	53.35291	42.85454	43.72753	46.43757	7.54810	39.34182	46.84075	51.38088	41.86535	6.40811	85.99954	86.24120
2018-05-08 17:40:00	863033069630348388	0.00000	13.60174	5.81569	9.21077	12.46854	11.83181	15.08036	14.36834	0.00481	51.13580	66.48953	71.24456	51.70730	61.39292	65.43958	97.72562	1.82169	88.82934	94.90618	71.77368	40.53337
2018-05-08 17:41:00	8630330696303482493	0.00000	14.91608	9.28161	6.96143	12.92614	13.29404	16.60281	15.69463	0.00156	71.05428	43.06148	51.07231	49.59962	27.98464	98.53024	80.15807	72.75858	69.98082	78.15164	53.57889	0.63696
2018-05-08 17:42:00	3590433799317661925	0.00000	10.41864	8.54379	11.65046	13.65434	16.09621	14.10503	13.31381	0.00760	65.55864	49.68004	58.81032	30.51857	92.35673	18.54563	8.60975	68.34575	63.12458	29.57527	77.52101	21.26303
2018-05-08 17:43:00	3590433799317661925	1.00000	11.77359	12.93891	8.49596	9.26981	9.99537	9.88944	14.79782	0.01324	66.31365	45.82687	56.28983	42.88803	88.14041	20.79874	27.22880	58.47135	3.85193	80.17461	89.94380	90.37268
2018-05-08 17:44:00	3590433799317662394	0.00000	12.82507	9.29476	9.62805	10.39182	13.56700	12.94194	12.66803	0.00205	41.47601	52.37499	46.53409	53.40075	19.45799	31.75680	35.60435	22.57442	71.14860	11.90408	62.90997	78.76962
2018-05-08 17:45:00	863033069630348701	1.00000	13.07620	12.70732	10.54209	6.99730	12.29366	10.47529	12.99991	0.04143	70.70915	46.75233	34.62076	43.62852	43.12085	71.52220	7.72222	11.74310	73.36792	57.67987	6.73922	26.51259
2018-05-08 17:46:00	3590433799317662113	1.00000	13.32898	13.89815	11.75290	10.17902	12.67262	6.77276	14.81305	0.00744	71.59149	59.92249	64.76540	57.52888	81.68952	77.03185	43.89737	92.62103	65.77379	17.26760	47.72786	78.12167
2018-05-08 17:47:00	3590433799317661297	1.00000	13.52106	15.49905	8.33286	6.50467	10.84203	6.88406	12.85114	0.02619	33.11438	46.48950	58.15132	37.49641	41.77857	18.24421	82.36119	82.54168	98.10179	74.30066	93.42289	27.00276
2018-05-08 17:48:00	359043379931766957	1.00000	11.11930	10.22232	11.74762	5.64343	14.80980	7.24660	10.22946	0.00006	37.52521	53.46702	42.50102	64.61542	68.72082	51.26059	75.28377	61.51639	17.06269	57.63458	75.96796	6.88308
2018-05-08 17:49:00	8630330696303481867	1.00000	15.35757	15.28442	7.35382	9.77706	9.77664	11.81673	11.87315	0.00178	62.71087	52.64327	37.54546	36.36917	46.45451	44.17325	14.69616	41.28560	77.47270	83.26284	12.77833	50.52408
2018-05-08 17:50:00	359043379931766403	1.00000	11.12052	11.45552	7.80463	8.55952	14.27765	8.65899	11.44571	0.00123	59.17354	30.16660	61.55896	45.46735	18.82045	66.68867	48.29019	74.59827	13.93908	82.13534	23.01040	14.94281
2018-05-08 17:51:00	8630330696303481230	1.00000	9.09002	14.65080	12.37315	7.48490	14.84450	10.88643	8.71494	0.00052	31.77131	51.14839	55.77577	47.10548	44.63994	96.74501	70.00942	48.77688	66.71152	42.25942	21.06592	94.08608
2018-05-08 17:52:00	359043379931766155	1.00000	9.28505	12.94881	11.89199	8.52928	12.71597	8.66442	6.44006	0.00232	41.11066	40.57484	36.05913	25.40629	14.27706	90.78048	34.22859	55.35858	31.33459	45.77446	76.88873	27.75514
2018-05-08 17:53:00	8630330696303482345	1.00000	10.72168	8.01572	14.30754	11.41344	12.91555	4.65249	10.40603	0.00002	43.55279	25.78166	65.20627	53.99812	26.49527	55.08463	22.98241	33.87205	15.59172	70.87275	63.15790	78.92515
2018-05-08 17:54:00	359043379931766908	1.00000	11.58902	13.37657	14.01146	9.84637	13.82035	9.22077	8.84050	0.00142	32.13414	41.55969	50.73168	46.68670	21.19494	91.36991	62.62160	4.27323	80.34313	8.99292	69.99796	26.77993
2018-05-08 17:55:00	8630330696303481867	1.00000	11.87375	11.00070	6.57772	8.93375	15.05053	6.80704	12.33343	0.00056	57.32669	62.97285	39.87562	55.55203	1.06537	68.81829	56.65189	71.55046	89.02853	91.61098	56.27428	81.71647
2018-05-08 17:56:00	359043379931766262	0.00000	10.93443	8.91975	8.40569	8.82442	12.87797	13.46311	13.81704	0.01320	61.65756	54.52548	37.37835	56.79001	33.04307	79.78836	33.56737	3.54877	9.37379	94.84976	80.10878	19.59283
2018-05-08 17:57:00	8630330696303482279	1.00000	15.10914	11.38645	9.77318	8.41975	13.98881	8.97605	14.14696	0.01300	54.99867	38.71504	58.85601	43.47015	78.05435	98.39227	91.33228	35.22678	27.14435	5.27272	27.69866	89.97119
2018-05-08 17:58:00	359043379931766262	0.00000	9.64945	9.84912	14.70229	6.16320	12.07863	5.47639	7.81989	0.00022	35.94252	55.20360	52.46168	44.71565	49.00854	29.34792	15.36694	66.85309	80.77052	19.45717	4.64374	49.94014
2018-05-08 17:59:00	863033069630348503	1.00000	8.82000	14.09615	10.88738	6.87582	11.32843	9.62892	13.55859	0.01532	60.59433	43.62157	53.59704	38.55962	37.49141	61.88508	15.78746	41.26251	92.54692	25.65514	56.10457	49.98514
2018-05-08 18:00:00	863033069630348925	0.00000	12.44829	4.71618	13.62772	15.14852	12.80933	14.88600	9.15115	0.00003	56.86697	60.24304	54.39644	47.54011	58.71516	53.82608	6.01123	36.36928	66.02292	15.36841	44.47376	92.43917
2018-05-08 18:01:00	863033069630348081	1.00000	8.75792	14.10560	9.86129	9.28890	13.13962	11.51322	10.17839	0.00026	61.17840	31.26337	55.50698	47.08124	11.12502	90.97896	52.24021	38.16221	53.45204	56.84076	92.78199	4.13397
2018-05-08 18:02:00	359043379931766007	1.00000	6.91331	10.61242	12.75759	12.75680	12.70000	8.35249	9.70625	0.00305	43.48333	21.33999	47.85264	47.34897	53.39062	97.93799	33.79294	49.62331	10.74582	43.39158	57.18610	1.62200
2018-05-08 18:03:00	359043379931766155	0.00000	11.98422	7.19817	7.76304	12.28115	12.21395	14.37389	12.46328	0.07933	34.05827	37.21842	79.96427	42.79466	30.90407	8.47356	14.77281	59.82114	8.25131	82.44799	23.53941	1.53880
2018-05-08 18:04:00	3590433799317661420	1.00000	6.19381	15.20945	9.64291	5.83859	9.35650	10.81497	4.52815	0.03836	56.38382	40.40426	31.90649	43.52683	34.74149	22.86560	41.81091	30.10781	48.13882	93.38139	4.22782	83.97321
2018-05-08 18:05:00	863033069630348560	1.00000	11.32324	14.57830	7.14266	9.57749	11.72078	7.60254	12.16369	0.00100	36.41305	41.64200	76.56775	57.00104	38.31944	96.61656	3.71484	26.98625	12.64268	99.93420	20.07297	63.14725
2018-05-08 18:06:00	863033069630348826	0.00000	11.91484	9.91538	8.29719	10.67826	11.33819	12.31062	15.95809	0.00033	40.08291	47.93971	44.49245	48.25139	90.88471	75.57231	38.80328	54.87997	98.82321	12.01453	16.61871	49.76796
2018-05-08 18:07:00	3590433799317662121	0.00000	11.86381	8.65896	7.76239	8.83066	13.00061	14.98222	13.33264	0.00317	54.19605	42.36793	46.26060	54.13800	39.89643	73.21363	22.80531	74.39715	87.59925	54.82496	54.71402	24.72584
2018-05-08 18:08:00	3590433799317662139	1.00000	10.44605	13.55267	12.17305	12.60269	13.76297	10.78973	10.31876	0.00076	56.61834	47.46121	61.19296	30.84297	22.66903	77.50589	94.42272	14.83242	41.16311	86.27778	92.03072	38.56802
2018-05-08 18:09:00	3590433799317662337	0.00000	14.75387	8.94887	7.56713	7.98018	12.00424	13.00520	10.42998	0.00743	34.15171	38.03918	55.22987	46.87048	50.87175	20.80908	96.76482	9.26068	7.92632	89.25847	23.47355	74.56278
2018-05-08 18:10:00	3590433799317661735	1.00000	12.02563	14.35023	11.13080	10.97396	11.68664	10.42912	8.20374	0.00023	49.80503	32.16441	57.83129	47.77640	28.79891	65.06182	50.39599	63.29989	54.67198	59.78217	25.75359	68.29905
2018-05-08 18:11:00	359043379931766411	1.00000	10.67089	15.84267	13.47020	9.40710	15.85342	12.06405	8.78936	0.00026	35.92355	53.06061	40.62449	49.68509	48.04150	22.62867	24.65117	44.73807	86.68275	27.10645	28.42133	34.70625
2018-05-08 18:12:00	863033069630348958	0.00000	14.21972	14.67441	9.61162	19.85536	12.44897	10.96588	4.02937	0.00013	81.84289	33.11019	52.55166	34.95703	7.72334	17.51895	56.91126	22.22398	45.53421	11.52683	21.19595	93.44057
2018-05-08 18:13:00	863033069630348438	0.00000	13.35870	13.40942	11.54929	13.70347	12.50367	8.48616	10.26149	0.00008	40.67429	44.65136	53.01539	51.34766	92.88590	51.74444	48.54966	96.86393	84.06736	96.58481	37.13343	15.87762
2018-05-08 18:14:00	863033069630348917	1.00000	13.28996	14.61527	8.15400	10.97699	13.22465	4.76335	12.42356	0.01424	38.53844	47.24533	39.56616	43.75162	19.79255	74.50752	40.91122	63.19324	17.37424	42.96171	36.28276	18.24813
2018-05-08 18:15:00	863033069630348040	0.00000	14.48148	7.51558	5.67031	7.11496	13.07369	11.22058	11.71160	0.00613	51.37202	45.11032	60.74669	57.52687	69.55977	23.99941	64.99316	74.16780	7.99493	29.80777	69.54899	73.27781
